treatment,session_no,id,subject,period,subjects,group,Profit,TotalProfit,Participate,global_period,decision_1,earnings_1,RandomPeriod1,RandomPeriod2,rand,rank,consent,ans1,ans3a,ans4a,ans5a,ans6,ans7,random_no0,time0,time0_group1,time0_group2,time0_group3,time0_group4,time0_group5,time0_group6,time0_group7,time0_group8,time0_group9,time0_group10,decision_0,random_no1,time1,time1_group1,time1_group2,time1_group3,time1_group4,time1_group5,time1_group6,time1_group7,time1_group8,time1_group9,time1_group10,TimeINVESTDecisionStage1Group1OK,TimeINVESTDecisionStage1Group2OK,TimeINVESTDecisionStage1Group3OK,TimeINVESTDecisionStage1Group4OK,TimeINVESTDecisionStage1Group5OK,TimeINVESTDecisionStage1Group6OK,TimeINVESTDecisionStage1Group7OK,TimeINVESTDecisionStage1Group8OK,TimeINVESTDecisionStage1Group9OK,TimeINVESTDecisionStage1Group10O,group_success1,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,rn1,rn2,RN1,RN2,payoff_HL,decision,choice,prob1,prob2,friends,family,fb,stress,risks,taste_friends,argue_friends,defend_unpopular,less_fortunate,themselves,community,finds_fault,cold_aloof,considerate_kind,cooperate,rude,helpful_unselfish,quarrels,forgiving,trusting,gender,caste,age,religion,Marks10,Marks12,student,major,fam_inc,finalPayoff1,finalPayoff2,volunteerid_1,LeaveStage,gain_1,chosen_name,nickname_1,namecount_1,nickname_2,namecount_2,nickname_3,namecount_3,nickname_4,namecount_4,nickname_5,namecount_5,nickname_6,namecount_6,nickname_7,namecount_7,nickname_8,namecount_8,nickname_9,namecount_9,nickname_10,namecount_10,volunteername_1,gender_ans,gender_chosen,rank2,nonvolunteername1,nonvolunteername2,first_name,last_name,finalPayoff
3,15,178,7,9,subjects,1,0,0,0,9,0,900,8,11,.772183786505918,2,-,-,-,-,-,-,-,0,84,84,69,60,0,0,0,0,0,0,0,-,0,72,72,87,86,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,300,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,178,7,10,subjects,3,0,0,0,10,0,100,8,11,.400051116198325,1,-,-,-,-,-,-,-,.135018348291059,51,59,62,51,0,0,0,0,0,0,0,-,.136399402812309,51,79,77,51,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,300,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,178,7,11,subjects,0,0,0,0,11,0,100,8,11,.340762411868554,4,-,-,-,-,-,-,-,0,47,0,0,0,0,0,0,0,0,0,0,-,0,49,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,0,0,0,0,.639138221107022,.671032146863188,7,7,385,7,0,70,30,4,5,2,3,3,4,3,3,5,2,5,2,1,5,5,3,5,1,5,5,2,1,18,1,95,89,2,4,100000,300,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,685
3,15,179,8,1,subjects,3,0,0,0,1,0,900,3,11,.577659110807655,2,1,0,900,300,100,2,3,0,73,84,86,73,0,0,0,0,0,0,0,0,0,68,71,47,68,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,6,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,179,8,2,subjects,3,0,0,0,2,0,900,3,11,.994175921657204,3,-,-,-,-,-,-,-,0,77,65,77,77,0,0,0,0,0,0,0,-,0,83,74,54,83,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,9,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,179,8,3,subjects,3,0,0,0,3,0,900,3,11,.506811999486206,1,-,-,-,-,-,-,-,.235032973920476,56,45,78,56,0,0,0,0,0,0,0,-,.130039994199778,51,64,52,51,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,6,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,15,179,8,4,subjects,3,0,0,0,4,0,900,3,11,.289467712999073,1,-,-,-,-,-,-,-,.78555046291349,80,88,73,80,0,0,0,0,0,0,0,-,.9917585295586649,90,77,73,90,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,15,179,8,5,subjects,3,0,0,0,5,0,900,3,11,.963568289281599,3,-,-,-,-,-,-,-,0,81,49,73,81,0,0,0,0,0,0,0,-,0,73,72,84,73,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,179,8,6,subjects,1,0,0,0,6,0,900,3,11,.876282731944826,3,-,-,-,-,-,-,-,0,70,70,49,46,0,0,0,0,0,0,0,-,0,57,57,71,65,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,6,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,179,8,7,subjects,2,0,0,0,7,0,900,3,11,.142410553126787,2,-,-,-,-,-,-,-,0,86,71,86,77,0,0,0,0,0,0,0,-,0,64,79,64,48,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,15,179,8,8,subjects,1,0,0,0,8,0,100,3,11,.414723382990212,1,-,-,-,-,-,-,-,.305195205055733,59,59,60,88,0,0,0,0,0,0,0,-,.13450101722707,51,51,88,66,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,179,8,9,subjects,2,0,0,0,9,0,900,3,11,.551893677353809,1,-,-,-,-,-,-,-,.543245637576675,69,84,69,60,0,0,0,0,0,0,0,-,.932042981931959,87,72,87,86,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,6,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,15,179,8,10,subjects,2,0,0,0,10,0,900,3,11,.77536139533639,3,-,-,-,-,-,-,-,0,62,59,62,51,0,0,0,0,0,0,0,-,0,77,79,77,51,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,900,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,179,8,11,subjects,0,0,0,0,11,0,100,3,11,.498971418709946,7,-,-,-,-,-,-,-,0,47,0,0,0,0,0,0,0,0,0,0,-,0,49,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,.963054934965006,.95846154585409,10,10,385,10,0,100,0,4,5,1,3,4,4,2,4,5,4,5,4,3,4,4,4,4,2,4,3,1,1,21,1,100,88,3,4,100000,900,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1285
3,15,180,9,1,subjects,2,0,0,0,1,0,100,2,11,.582182515683668,3,1,0,900,300,100,2,3,0,86,84,86,73,0,0,0,0,0,0,0,0,0,47,71,47,68,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,2,subjects,3,0,0,0,2,1,300,2,11,.692237955840415,2,-,-,-,-,-,-,-,0,77,65,77,77,0,0,0,0,0,0,0,-,0,83,74,54,83,0,0,0,0,0,0,0,0,0,23,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,9,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,3,subjects,2,0,0,0,3,0,100,2,11,.035937451308564,1,-,-,-,-,-,-,-,.742401507563144,78,45,78,56,0,0,0,0,0,0,0,-,.160534491837273,52,64,52,51,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,4,subjects,3,0,0,0,4,0,900,2,11,.430917379181327,2,-,-,-,-,-,-,-,0,80,88,73,80,0,0,0,0,0,0,0,-,0,90,77,73,90,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,3,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,180,9,5,subjects,1,0,0,0,5,1,300,2,11,.48236336581519,2,-,-,-,-,-,-,-,0,49,49,73,81,0,0,0,0,0,0,0,-,0,72,72,84,73,0,0,0,0,0,0,0,16,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,9,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,6,subjects,3,0,0,0,6,0,900,2,11,.958988171983039,3,-,-,-,-,-,-,-,0,46,70,49,46,0,0,0,0,0,0,0,-,0,65,57,71,65,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,15,180,9,7,subjects,1,0,0,0,7,0,900,2,11,.193856274799376,1,-,-,-,-,-,-,-,.5849578592856211,71,71,86,77,0,0,0,0,0,0,0,-,.762936374993499,79,79,64,48,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,6,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,15,180,9,8,subjects,1,0,0,0,8,0,100,2,11,.43595266129633,2,-,-,-,-,-,-,-,0,59,59,60,88,0,0,0,0,0,0,0,-,0,51,51,88,66,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,9,subjects,3,0,0,0,9,1,300,2,11,.399932827521084,3,-,-,-,-,-,-,-,0,60,84,69,60,0,0,0,0,0,0,0,-,0,86,72,87,86,0,0,0,0,0,0,0,0,0,43,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,9,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,10,subjects,3,0,0,0,10,0,100,2,11,.660849821130209,2,-,-,-,-,-,-,-,0,51,59,62,51,0,0,0,0,0,0,0,-,0,51,79,77,51,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,300,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,15,180,9,11,subjects,0,0,0,0,11,0,100,2,11,.822059132075896,8,-,-,-,-,-,-,-,0,47,0,0,0,0,0,0,0,0,0,0,-,0,49,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,0,0,0,0,.809947846368862,.499385615111973,9,5,385,9,0,90,10,4,4,1,2,3,4,3,2,5,4,5,2,1,5,4,1,5,1,5,4,1,1,19,1,95,95.40000000000001,2,4,25000,300,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,685
3,16,181,1,1,subjects,1,0,0,0,1,0,900,2,11,.209322271966059,1,1,0,900,300,100,2,3,.886252818576178,85,85,48,85,84,0,0,0,0,0,0,1,.232169560730536,55,55,76,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.6927646811552181,.149079204606394,10,10,385,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,,,11,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,181,1,2,subjects,1,0,0,0,2,0,100,2,11,.586314053547714,3,-,-,-,-,-,-,-,0,49,49,58,51,64,0,0,0,0,0,0,-,0,78,78,56,87,86,0,0,0,0,0,0,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,3,subjects,1,0,0,0,3,1,300,2,11,.144975545883633,1,-,-,-,-,-,-,-,.623828836541543,73,73,85,88,60,0,0,0,0,0,0,-,.910147117874653,86,86,83,66,66,0,0,0,0,0,0,36,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,4,subjects,1,0,0,0,4,0,900,2,11,.259348504366049,2,-,-,-,-,-,-,-,0,84,84,76,75,61,0,0,0,0,0,0,-,0,83,83,78,81,61,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,8,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,181,1,5,subjects,1,0,0,0,5,1,300,2,11,.6253381118296349,1,-,-,-,-,-,-,-,.609636828587221,72,72,85,46,45,0,0,0,0,0,0,-,.817016170274939,82,82,63,54,79,0,0,0,0,0,0,27,0,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,6,subjects,1,0,0,0,6,1,300,2,11,.395749744677799,2,-,-,-,-,-,-,-,0,51,51,88,69,48,0,0,0,0,0,0,-,0,53,53,75,90,52,0,0,0,0,0,0,12,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,7,subjects,1,0,0,0,7,0,100,2,11,.838623396511479,3,-,-,-,-,-,-,-,0,87,87,68,54,67,0,0,0,0,0,0,-,0,58,58,78,82,51,0,0,0,0,0,0,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,8,subjects,1,0,0,0,8,0,100,2,11,.422390152431274,1,-,-,-,-,-,-,-,.400709477439853,63,63,47,59,55,0,0,0,0,0,0,-,.0493844580135235,47,47,61,71,66,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,9,subjects,1,0,0,0,9,1,300,2,11,.470957960687092,2,-,-,-,-,-,-,-,0,69,69,86,67,52,0,0,0,0,0,0,-,0,56,56,56,51,78,0,0,0,0,0,0,9,0,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,181,1,10,subjects,1,0,0,0,10,0,900,2,11,.22913311060012,1,-,-,-,-,-,-,-,.290536242672492,58,58,74,83,53,0,0,0,0,0,0,-,.977028431360157,89,89,66,66,66,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,100,,8,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,181,1,11,subjects,0,0,0,0,11,0,100,2,11,.490024304711271,9,-,-,-,-,-,-,-,0,77,0,0,0,0,0,0,0,0,0,0,-,0,65,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,0,0,0,0,.875823990849696,.9909451296510851,9,10,10,9,0,10,90,3,5,1,3,5,4,5,5,5,3,5,4,2,5,2,4,4,4,5,5,2,1,20,1,89.59999999999989,90,2,1,350000,100,10,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,110
3,16,182,2,1,subjects,2,0,0,0,1,1,300,8,11,.724586589599301,3,1,0,900,300,100,2,3,0,48,85,48,85,84,0,0,0,0,0,0,0,0,76,55,76,50,62,0,0,0,0,0,0,0,35,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,2,0,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,182,2,2,subjects,2,0,0,0,2,0,100,8,11,.6786898601235301,1,-,-,-,-,-,-,-,.295996175751088,58,49,58,51,64,0,0,0,0,0,0,-,.251121809823029,56,78,56,87,86,0,0,0,0,0,0,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,182,2,3,subjects,1,0,0,0,3,0,900,8,11,.603999666219577,3,-,-,-,-,-,-,-,0,73,73,85,88,60,0,0,0,0,0,0,-,0,86,86,83,66,66,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,182,2,4,subjects,2,0,0,0,4,0,900,8,11,.677089238854632,2,-,-,-,-,-,-,-,0,76,84,76,75,61,0,0,0,0,0,0,-,0,78,83,78,81,61,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,12,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,182,2,5,subjects,2,0,0,0,5,0,900,8,11,.580487853186432,1,-,-,-,-,-,-,-,.879631332997061,85,72,85,46,45,0,0,0,0,0,0,-,.410543238935313,63,82,63,54,79,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,11,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,182,2,6,subjects,2,0,0,0,6,0,900,8,11,.470786705832363,1,-,-,-,-,-,-,-,.947577753545519,88,51,88,69,48,0,0,0,0,0,0,-,.669547876654913,75,53,75,90,52,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,7,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,182,2,7,subjects,2,0,0,0,7,0,100,8,11,.0026233410474953,1,-,-,-,-,-,-,-,.504877406407556,68,87,68,54,67,0,0,0,0,0,0,-,.7434251684432031,78,58,78,82,51,0,0,0,0,0,0,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,182,2,8,subjects,2,0,0,0,8,0,900,8,11,.39044526796343,2,-,-,-,-,-,-,-,0,47,63,47,59,55,0,0,0,0,0,0,-,0,61,47,61,71,66,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,900,,11,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,182,2,9,subjects,2,0,0,0,9,0,900,8,11,.10551420417871,2,-,-,-,-,-,-,-,0,86,69,86,67,52,0,0,0,0,0,0,-,0,56,56,56,51,78,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,900,,4,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,182,2,10,subjects,1,0,0,0,10,0,900,8,11,.996274921110027,3,-,-,-,-,-,-,-,0,58,58,74,83,53,0,0,0,0,0,0,-,0,89,89,66,66,66,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,900,,8,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,182,2,11,subjects,0,0,0,0,11,0,100,8,11,.0089001590427478,2,-,-,-,-,-,-,-,0,77,0,0,0,0,0,0,0,0,0,0,-,0,65,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,0,0,0,0,0,.871560385390911,.639419899154184,9,7,385,9,0,90,10,5,5,1,3,4,5,4,4,5,2,5,5,5,2,2,4,4,1,5,4,1,1,19,1,95,89,2,3,2000000,900,385,0,-,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1285
3,16,183,3,1,subjects,3,0,0,0,1,0,900,2,11,.64735611185774,2,1,0,900,300,100,2,3,0,85,85,48,85,84,0,0,0,0,0,0,1,0,50,55,76,50,62,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,7,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,183,3,2,subjects,2,0,0,0,2,0,100,2,11,.9558866135570619,3,-,-,-,-,-,-,-,0,58,49,58,51,64,0,0,0,0,0,0,-,0,56,78,56,87,86,0,0,0,0,0,0,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,16,183,3,3,subjects,1,0,0,0,3,0,900,2,11,.268090088976589,2,-,-,-,-,-,-,-,0,73,73,85,88,60,0,0,0,0,0,0,-,0,86,86,83,66,66,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,1,0,900,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
3,16,183,3,4,subjects,3,0,0,0,4,0,900,2,11,.502834829270297,3,-,-,-,-,-,-,-,0,75,84,76,75,61,0,0,0,0,0,0,-,0,81,83,78,81,61,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,7,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,183,3,5,subjects,2,0,0,0,5,0,900,2,11,.963813681604254,3,-,-,-,-,-,-,-,0,85,72,85,46,45,0,0,0,0,0,0,-,0,63,82,63,54,79,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,11,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,183,3,6,subjects,2,0,0,0,6,0,900,2,11,.76306334033751,2,-,-,-,-,-,-,-,0,88,51,88,69,48,0,0,0,0,0,0,-,0,75,53,75,90,52,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,7,0,900,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,16,183,3,7,subjects,1,0,0,0,7,0,100,2,11,.590773810907627,2,-,-,-,-,-,-,-,0,87,87,68,54,67,0,0,0,0,0,0,-,0,58,58,78,82,51,0,0,0,0,0,0,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,100,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
